date,year_month,weekday_no,weekday,city,city_id,label,combination,amount,amount_text,under_1750,race_count,url
2026-02-24,2026-02,1,Sali,Antalya,10,1. 6'LI GANYAN,4/6/2/7/1/6,19677.68,"19.677,68 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=10&QueryParameter_Tarih=24%2F02%2F2026&SehirAdi=Antalya
2026-02-25,2026-02,2,Carsamba,Istanbul,3,1. 6'LI GANYAN,4/1/6/2/3/4,1673.31,"1.673,31 ₺",1,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=25%2F02%2F2026&SehirAdi=Istanbul
2026-02-25,2026-02,2,Carsamba,Urfa,6,1. 6'LI GANYAN,"1,5/6/6/6,11/7,11/1",20223.9,"20.223,90 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=6&QueryParameter_Tarih=25%2F02%2F2026&SehirAdi=Urfa
2026-02-26,2026-02,3,Persembe,Antalya,10,1. 6'LI GANYAN,5/7/7/6/3/3,31933.68,"31.933,68 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=10&QueryParameter_Tarih=26%2F02%2F2026&SehirAdi=Antalya
2026-02-26,2026-02,3,Persembe,Izmir,2,1. 6'LI GANYAN,"1/3/7/4,7/1/3",408.5,"408,50 ₺",1,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=26%2F02%2F2026&SehirAdi=Izmir
2026-02-27,2026-02,4,Cuma,Antalya,10,1. 6'LI GANYAN,3/1/4/2/5/7,1745.68,"1.745,68 ₺",1,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=10&QueryParameter_Tarih=27%2F02%2F2026&SehirAdi=Antalya
2026-02-28,2026-02,5,Cumartesi,Adana,1,1. 6'LI GANYAN,8/4/6/8/2/6,89575.68,"89.575,68 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=1&QueryParameter_Tarih=28%2F02%2F2026&SehirAdi=Adana
2026-02-28,2026-02,5,Cumartesi,Istanbul,3,1. 6'LI GANYAN,"2,7/2,3/1/6/3,5/1",1479.75,"1.479,75 ₺",1,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=28%2F02%2F2026&SehirAdi=Istanbul
2026-03-01,2026-03,6,Pazar,Adana,1,1. 6'LI GANYAN,"2/3/1,3/11/6/7",8315.62,"8.315,62 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=1&QueryParameter_Tarih=01%2F03%2F2026&SehirAdi=Adana
2026-03-01,2026-03,6,Pazar,Izmir,2,1. 6'LI GANYAN,4/1/12/4/4/3,4459.0,"4.459,00 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=01%2F03%2F2026&SehirAdi=Izmir
2026-03-02,2026-03,0,Pazartesi,Urfa,6,1. 6'LI GANYAN,6/7/8/4/8/4,4461743.25,"4.461.743,25 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=6&QueryParameter_Tarih=02%2F03%2F2026&SehirAdi=Urfa
2026-03-03,2026-03,1,Sali,Adana,1,1. 6'LI GANYAN,"1/1,4/8/4/2/5",4344.18,"4.344,18 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=1&QueryParameter_Tarih=03%2F03%2F2026&SehirAdi=Adana
2026-03-04,2026-03,2,Carsamba,Istanbul,3,1. 6'LI GANYAN,5/3/1/6/6/1,3250.0,"3.250,00 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=04%2F03%2F2026&SehirAdi=Istanbul
2026-03-04,2026-03,2,Carsamba,Urfa,6,1. 6'LI GANYAN,2/1/1/5/9/11,21993.2,"21.993,20 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=6&QueryParameter_Tarih=04%2F03%2F2026&SehirAdi=Urfa
2026-03-05,2026-03,3,Persembe,Antalya,10,1. 6'LI GANYAN,"2/10/3/1,6/4/5",2105.25,"2.105,25 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=10&QueryParameter_Tarih=05%2F03%2F2026&SehirAdi=Antalya
2026-03-05,2026-03,3,Persembe,Izmir,2,1. 6'LI GANYAN,3/6/1/1/1/1,794.56,"794,56 ₺",1,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=05%2F03%2F2026&SehirAdi=Izmir
2026-03-07,2026-03,5,Cumartesi,Adana,1,1. 6'LI GANYAN,4/1/6/2/1/1,336527.56,"336.527,56 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=1&QueryParameter_Tarih=07%2F03%2F2026&SehirAdi=Adana
2026-03-07,2026-03,5,Cumartesi,Istanbul,3,1. 6'LI GANYAN,10/1/8/8/6/5,6147602.62,"6.147.602,62 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=07%2F03%2F2026&SehirAdi=Istanbul
2026-03-08,2026-03,6,Pazar,Adana,1,1. 6'LI GANYAN,2/6/7/2/7/5,3055268.75,"3.055.268,75 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=1&QueryParameter_Tarih=08%2F03%2F2026&SehirAdi=Adana
2026-03-08,2026-03,6,Pazar,Izmir,2,1. 6'LI GANYAN,8/2/9/5/8/5,90941.93,"90.941,93 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=08%2F03%2F2026&SehirAdi=Izmir
2026-03-09,2026-03,0,Pazartesi,Bursa,4,1. 6'LI GANYAN,"3/5/8/3,12/1/5",306701.81,"306.701,81 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=09%2F03%2F2026&SehirAdi=Bursa
2026-03-09,2026-03,0,Pazartesi,Urfa,6,1. 6'LI GANYAN,"6/4/1,10/9/14/3",495063.1,"495.063,10 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=6&QueryParameter_Tarih=09%2F03%2F2026&SehirAdi=Urfa
2026-03-10,2026-03,1,Sali,Adana,1,1. 6'LI GANYAN,5/1/2/6/7/1,15795.87,"15.795,87 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=1&QueryParameter_Tarih=10%2F03%2F2026&SehirAdi=Adana
2026-03-11,2026-03,2,Carsamba,Istanbul,3,1. 6'LI GANYAN,2/7/5/2/1/2,10168.12,"10.168,12 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=11%2F03%2F2026&SehirAdi=Istanbul
2026-03-11,2026-03,2,Carsamba,Urfa,6,1. 6'LI GANYAN,7/3/8/2/1/12,20535.25,"20.535,25 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=6&QueryParameter_Tarih=11%2F03%2F2026&SehirAdi=Urfa
2026-03-13,2026-03,4,Cuma,Antalya,10,1. 6'LI GANYAN,1/5/3/10/3/4,33059.75,"33.059,75 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=10&QueryParameter_Tarih=13%2F03%2F2026&SehirAdi=Antalya
2026-03-14,2026-03,5,Cumartesi,Adana,1,1. 6'LI GANYAN,3/2/6/1/6/2,8939.25,"8.939,25 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=1&QueryParameter_Tarih=14%2F03%2F2026&SehirAdi=Adana
2026-03-15,2026-03,6,Pazar,Izmir,2,1. 6'LI GANYAN,"4/1/3/4/3,4/11",778.0,"778,00 ₺",1,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=15%2F03%2F2026&SehirAdi=Izmir
2026-03-16,2026-03,0,Pazartesi,Bursa,4,1. 6'LI GANYAN,3/5/4/2/1/4,1049.18,"1.049,18 ₺",1,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=16%2F03%2F2026&SehirAdi=Bursa
2026-03-16,2026-03,0,Pazartesi,Urfa,6,1. 6'LI GANYAN,"8/5/5/13/1,4,12/5",3792394.35,"3.792.394,35 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=6&QueryParameter_Tarih=16%2F03%2F2026&SehirAdi=Urfa
2026-03-17,2026-03,1,Sali,Adana,1,1. 6'LI GANYAN,"1/1,2,5/4/8/3/7",7846.68,"7.846,68 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=1&QueryParameter_Tarih=17%2F03%2F2026&SehirAdi=Adana
2026-03-19,2026-03,3,Persembe,Antalya,10,1. 6'LI GANYAN,"6/5/4/3,5,10/4/3",28255.56,"28.255,56 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=10&QueryParameter_Tarih=19%2F03%2F2026&SehirAdi=Antalya
2026-03-20,2026-03,4,Cuma,Izmir,2,1. 6'LI GANYAN,10/3/1/1/2/8,106096.37,"106.096,37 ₺",0,10,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=20%2F03%2F2026&SehirAdi=Izmir
2026-03-21,2026-03,5,Cumartesi,Istanbul,3,1. 6'LI GANYAN,"8,10/7/1/2/5/11",101962.87,"101.962,87 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=21%2F03%2F2026&SehirAdi=Istanbul
2026-03-22,2026-03,6,Pazar,Adana,1,1. 6'LI GANYAN,"2,4,8/1/6/9/6/4",34710.87,"34.710,87 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=1&QueryParameter_Tarih=22%2F03%2F2026&SehirAdi=Adana
2026-03-22,2026-03,6,Pazar,Izmir,2,1. 6'LI GANYAN,1/2/4/3/3/1,5824.56,"5.824,56 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=22%2F03%2F2026&SehirAdi=Izmir
2026-03-23,2026-03,0,Pazartesi,Adana,1,1. 6'LI GANYAN,5/1/2/5/8/6,11991.81,"11.991,81 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=1&QueryParameter_Tarih=23%2F03%2F2026&SehirAdi=Adana
2026-03-23,2026-03,0,Pazartesi,Urfa,6,1. 6'LI GANYAN,2/2/6/1/2/8,22618.3,"22.618,30 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=6&QueryParameter_Tarih=23%2F03%2F2026&SehirAdi=Urfa
2026-03-24,2026-03,1,Sali,Adana,1,1. 6'LI GANYAN,"4/1/8,10/1,3,4,8/3,5/6",1305.37,"1.305,37 ₺",1,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=1&QueryParameter_Tarih=24%2F03%2F2026&SehirAdi=Adana
2026-03-24,2026-03,1,Sali,Antalya,10,1. 6'LI GANYAN,"1,4,9/2/4/2/2/6",42138.06,"42.138,06 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=10&QueryParameter_Tarih=24%2F03%2F2026&SehirAdi=Antalya
2026-03-25,2026-03,2,Carsamba,Istanbul,3,1. 6'LI GANYAN,"6/8,11/9/6/4/3",28881.12,"28.881,12 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=25%2F03%2F2026&SehirAdi=Istanbul
2026-03-25,2026-03,2,Carsamba,Urfa,6,1. 6'LI GANYAN,"6/2/1,6/3/7/1,2",7348.6,"7.348,60 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=6&QueryParameter_Tarih=25%2F03%2F2026&SehirAdi=Urfa
2026-03-26,2026-03,3,Persembe,Antalya,10,1. 6'LI GANYAN,3/3/6/1/8/5,2599.56,"2.599,56 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=10&QueryParameter_Tarih=26%2F03%2F2026&SehirAdi=Antalya
2026-03-27,2026-03,4,Cuma,Izmir,2,1. 6'LI GANYAN,"7/5/7/1,6/8/6",20749.68,"20.749,68 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=27%2F03%2F2026&SehirAdi=Izmir
2026-03-28,2026-03,5,Cumartesi,Adana,1,1. 6'LI GANYAN,"6/1/1,3/6/2,4/4",89372.5,"89.372,50 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=1&QueryParameter_Tarih=28%2F03%2F2026&SehirAdi=Adana
2026-03-28,2026-03,5,Cumartesi,Istanbul,3,1. 6'LI GANYAN,"3/1,10/13/6/3/5",7802.12,"7.802,12 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=28%2F03%2F2026&SehirAdi=Istanbul
2026-03-29,2026-03,6,Pazar,Adana,1,1. 6'LI GANYAN,"3/6,7,8/3,8/7/2/9",1098.12,"1.098,12 ₺",1,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=1&QueryParameter_Tarih=29%2F03%2F2026&SehirAdi=Adana
2026-03-29,2026-03,6,Pazar,Izmir,2,1. 6'LI GANYAN,"5,6/2/3/4/3/5",526.37,"526,37 ₺",1,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=29%2F03%2F2026&SehirAdi=Izmir
2026-03-30,2026-03,0,Pazartesi,Bursa,4,1. 6'LI GANYAN,"1/2/2/8,9,10/2/1",5997.0,"5.997,00 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=30%2F03%2F2026&SehirAdi=Bursa
2026-03-30,2026-03,0,Pazartesi,Urfa,6,1. 6'LI GANYAN,3/1/1/1/8/2,5766.55,"5.766,55 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=6&QueryParameter_Tarih=30%2F03%2F2026&SehirAdi=Urfa
2026-03-31,2026-03,1,Sali,Antalya,10,1. 6'LI GANYAN,"5,7/2,3/7/8/1/1",1787.18,"1.787,18 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=10&QueryParameter_Tarih=31%2F03%2F2026&SehirAdi=Antalya
2026-04-01,2026-04,2,Carsamba,Elazig,7,1. 6'LI GANYAN,1/2/1/1/8/7,25421.55,"25.421,55 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=7&QueryParameter_Tarih=01%2F04%2F2026&SehirAdi=Elazig
2026-04-01,2026-04,2,Carsamba,Istanbul,3,1. 6'LI GANYAN,8/2/7/9/4/2,38074.93,"38.074,93 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=01%2F04%2F2026&SehirAdi=Istanbul
2026-04-02,2026-04,3,Persembe,Izmir,2,1. 6'LI GANYAN,7/1/4/4/3/2,45304.37,"45.304,37 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=02%2F04%2F2026&SehirAdi=Izmir
2026-04-04,2026-04,5,Cumartesi,Adana,1,1. 6'LI GANYAN,3/1/8/6/6/3,20850.81,"20.850,81 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=1&QueryParameter_Tarih=04%2F04%2F2026&SehirAdi=Adana
2026-04-04,2026-04,5,Cumartesi,Istanbul,3,1. 6'LI GANYAN,"5/2/2/1/3,13/1",7544.18,"7.544,18 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=04%2F04%2F2026&SehirAdi=Istanbul
2026-04-05,2026-04,6,Pazar,Adana,1,1. 6'LI GANYAN,6/5/1/6/4/2,2629.31,"2.629,31 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=1&QueryParameter_Tarih=05%2F04%2F2026&SehirAdi=Adana
2026-04-05,2026-04,6,Pazar,Izmir,2,1. 6'LI GANYAN,"5,6/3,4,5/7/5/5/1",2584.5,"2.584,50 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=05%2F04%2F2026&SehirAdi=Izmir
2026-04-06,2026-04,0,Pazartesi,Bursa,4,1. 6'LI GANYAN,"3/3/7/6/3/2,4",160865.81,"160.865,81 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=4&QueryParameter_Tarih=06%2F04%2F2026&SehirAdi=Bursa
2026-04-06,2026-04,0,Pazartesi,Izmir,2,1. 6'LI GANYAN,"2,3,5,6/4/1/10/2/6",349040.18,"349.040,18 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=06%2F04%2F2026&SehirAdi=Izmir
2026-04-06,2026-04,0,Pazartesi,Urfa,6,1. 6'LI GANYAN,6/7/1/9/2/14,,"Bilen çıkmamıştır, 7,624,497.65 ₺ devretmiştir.",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=6&QueryParameter_Tarih=06%2F04%2F2026&SehirAdi=Urfa
2026-04-07,2026-04,1,Sali,Adana,1,1. 6'LI GANYAN,8/3/1/4/10/1,1058.18,"1.058,18 ₺",1,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=1&QueryParameter_Tarih=07%2F04%2F2026&SehirAdi=Adana
2026-04-07,2026-04,1,Sali,Antalya,10,1. 6'LI GANYAN,"3,9/3/2/8/4/6",6505.87,"6.505,87 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=10&QueryParameter_Tarih=07%2F04%2F2026&SehirAdi=Antalya
2026-04-08,2026-04,2,Carsamba,Elazig,7,1. 6'LI GANYAN,4/4/3/4/2/7,6226.55,"6.226,55 ₺",0,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=7&QueryParameter_Tarih=08%2F04%2F2026&SehirAdi=Elazig
2026-04-08,2026-04,2,Carsamba,Istanbul,3,1. 6'LI GANYAN,"6/4/3/4/1,4/4",8194.87,"8.194,87 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=3&QueryParameter_Tarih=08%2F04%2F2026&SehirAdi=Istanbul
2026-04-10,2026-04,4,Cuma,Antalya,10,1. 6'LI GANYAN,"7,11/7/1/1/4/4",905.87,"905,87 ₺",1,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=10&QueryParameter_Tarih=10%2F04%2F2026&SehirAdi=Antalya
2026-04-10,2026-04,4,Cuma,Izmir,2,1. 6'LI GANYAN,2/1/1/4/1/1,707.87,"707,87 ₺",1,8,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=2&QueryParameter_Tarih=10%2F04%2F2026&SehirAdi=Izmir
2026-04-11,2026-04,5,Cumartesi,Adana,1,1. 6'LI GANYAN,"4/1/1/11/7/1,5",3004.37,"3.004,37 ₺",0,9,https://www.tjk.org/TR/YarisSever/Info/Sehir/GunlukYarisSonuclari?SehirId=1&QueryParameter_Tarih=11%2F04%2F2026&SehirAdi=Adana
